158.0 184.0 143.9 221.3 213.1 181.6 60.6 192.4 239.8 111.6 123.4 72.6
234.3 204.1 191.5 111.3 79.1 71.1 199.2 163.6 149.6 162.3 133.0 115.4
207.8 175.8 146.4 123.7 89.3 62.3 222.3 198.6 171.6 174.4 139.1 112.5
180.0 137.2 122.6 84.1 29.3 51.8 118.2 109.7 80.5 227.9 192.2 165.4
206.3 177.0 150.7 27.6 121.1 34.3 21.2 188.3 168.9 108.7 161.8 103.7
218.9 204.6 178.9 221.5 61.5 66.7 185.4 148.1 132.1 75.3 104.9 45.0
106.3 143.9 177.9 111.8 81.1 60.7 178.2 143.5 118.7 218.8 186.7 179.6
114.3 134.4 158.0 220.2 195.7 42.7 156.8 47.9 36.8 219.9 187.2 142.5
151.4 103.8 70.3 221.8 195.6 171.1 185.6 155.6 132.0 167.3 128.7 102.0
137.0 87.5 44.5 234.4 176.9 55.7 224.4 197.8 154.4 207.7 142.9 36.4
227.1 187.0 170.5 178.2 77.1 71.3 117.8 22.9 23.6 79.1 100.7 130.7
84.9 116.6 154.5 229.8 207.6 183.5 175.7 143.9 123.7 111.3 79.6 67.5
175.5 204.0 235.2 204.4 157.6 121.6 111.8 102.3 102.8 154.6 182.7 215.9
227.1 206.7 183.0 186.4 113.1 92.7 190.8 150.8 126.0 124.2 77.1 71.2
214.1 168.8 161.4 182.5 129.3 123.7 244.4 202.9 198.7 139.4 83.0 73.8
71.9 58.4 78.4 191.6 138.5 141.1 229.5 192.2 180.6 134.7 101.8 101.8
26.5 118.0 83.5 149.1 114.8 104.2 193.2 168.9 146.2 105.0 49.0 64.0
193.5 163.4 161.1 234.9 203.9 196.2 237.8 53.5 57.3 128.2 112.8 110.5
34.5 43.0 92.0 45.5 63.8 128.0 155.9 162.2 192.4 78.7 92.1 145.1
121.7 88.7 50.3 213.6 192.0 155.2 60.4 44.8 32.5 171.0 142.6 101.8
233.5 211.7 189.3 104.9 81.4 51.8 149.3 125.8 101.4 194.9 173.9 151.1
193.3 147.9 127.5 46.5 43.5 78.3 225.8 190.9 168.0 151.4 82.4 81.2
137.0 128.7 89.5 214.1 151.6 156.4 67.3 84.7 29.1 109.4 36.8 35.3
114.1 92.4 115.1 32.0 46.0 102.1 163.6 179.2 226.6 59.1 111.4 204.8
45.2 76.1 107.7 129.1 61.6 14.8 241.6 150.5 16.2 223.3 187.5 141.4
228.2 193.7 158.3 188.5 143.2 103.1 76.9 41.3 16.7 137.8 89.8 53.4
225.3 212.3 198.2 182.3 153.4 127.4 80.2 36.3 42.5 131.0 97.7 81.5
86.8 59.9 52.7 223.2 182.1 152.7 193.3 147.6 116.0 141.8 107.2 88.6
104.9 24.3 46.0 218.3 167.6 152.9 51.9 5.8 19.6 154.4 91.5 85.6
235.2 218.8 139.7 102.6 92.3 52.1 222.2 193.4 67.6 163.9 150.2 90.9
197.7 175.2 143.7 101.1 81.9 48.2 218.1 199.3 171.4 160.5 134.6 100.4
58.0 164.7 207.6 234.9 121.9 46.8 188.8 44.6 91.6 29.9 54.0 131.4
127.6 21.1 28.1 224.1 184.6 118.1 138.7 102.3 82.2 165.6 45.5 41.0
233.8 118.6 60.3 200.2 66.3 62.9 209.9 185.1 150.9 119.5 75.9 61.6
222.8 203.6 175.4 81.8 121.3 146.8 62.8 57.7 74.9 172.8 144.4 120.6
207.0 29.3 32.6 241.5 87.2 90.2 240.2 203.6 181.3 215.5 143.7 122.4
169.8 191.3 201.7 47.4 79.3 113.0 103.4 137.7 165.9 154.3 121.4 98.4
110.6 138.8 170.4 222.7 198.8 172.7 72.6 91.0 117.5 176.7 141.5 111.6
123.6 64.1 52.8 231.0 200.6 132.1 176.9 122.3 90.1 228.7 212.6 198.8
62.5 46.8 87.2 103.5 86.4 140.1 167.7 159.8 200.0 79.2 62.2 110.0
86.3 162.4 163.3 226.9 105.0 55.3 113.5 64.9 39.6 215.6 177.3 159.1
236.8 209.7 168.3 158.1 155.6 130.7 104.5 66.3 55.2 161.3 100.2 67.7
100.2 45.0 30.0 222.1 77.2 80.4 220.7 150.1 133.7 188.9 26.5 37.2
211.3 171.0 157.9 70.0 80.5 186.5 161.7 79.5 67.9 38.1 32.6 82.7
234.6 209.2 206.7 196.1 150.0 125.5 18.2 36.3 130.4 113.9 95.5 114.3
68.6 98.4 128.7 122.6 141.3 159.0 225.6 196.7 183.4 36.6 59.8 87.4
146.9 78.4 62.3 239.4 207.6 182.0 90.3 35.7 29.7 210.1 152.6 98.1
150.6 104.7 70.3 218.8 176.6 137.0 106.7 32.8 25.4 178.3 146.2 110.9
206.4 221.5 245.2 222.2 186.2 142.5 99.2 58.2 52.1 196.9 127.9 62.1
84.4 33.2 22.4 24.9 94.9 77.3 152.3 14.4 7.7 159.4 102.5 95.2
76.2 21.6 38.3 241.1 225.4 163.5 182.9 129.3 117.6 126.8 67.3 71.1
171.9 106.5 86.3 115.2 51.0 33.2 69.2 90.3 114.0 222.1 165.8 147.6
102.7 61.2 155.5 198.8 163.8 161.9 70.3 38.9 113.8 142.5 105.4 95.4
170.3 103.7 71.1 240.4 211.2 184.4 208.6 157.9 126.8 106.2 52.3 32.3
92.6 11.0 24.6 128.8 41.4 53.8 178.4 13.1 37.1 190.6 75.6 83.4
194.8 162.5 131.0 225.7 214.4 180.6 139.2 29.7 27.5 155.3 103.4 81.2
99.4 53.2 39.8 191.1 135.1 105.0 223.1 178.9 156.7 184.0 66.0 56.1
75.6 86.4 133.4 219.7 197.9 166.5 49.4 65.2 89.7 144.5 137.1 144.3
147.3 75.0 35.1 174.5 187.9 219.5 114.8 139.3 171.6 200.8 138.8 100.7
135.3 168.3 174.1 225.0 91.4 146.6 242.4 180.7 205.9 80.6 93.7 113.1
230.3 216.7 190.8 136.0 117.4 78.8 202.3 184.6 132.8 77.6 53.2 18.5
49.1 226.0 223.5 186.5 133.6 102.7 118.0 82.6 56.9 218.6 178.0 158.7
200.9 143.0 123.5 161.7 104.7 82.9 102.0 54.6 31.6 214.8 179.7 178.5
175.9 89.9 35.6 197.9 118.8 57.4 123.6 58.8 21.4 219.2 185.5 156.0
98.9 68.4 57.1 224.8 199.7 175.9 137.9 111.6 95.5 183.4 161.5 140.3
198.0 109.2 98.3 237.7 188.2 164.4 124.5 27.0 27.5 190.4 23.7 31.0
81.6 123.7 142.7 220.4 175.2 109.1 182.4 207.6 232.3 61.7 67.7 74.6
242.3 164.3 200.7 186.6 33.1 40.9 80.7 104.2 127.4 208.8 109.2 110.6
201.7 124.4 71.6 237.0 204.2 154.6 130.5 60.9 47.0 247.9 182.8 38.3
93.4 35.3 46.8 213.0 183.3 158.0 165.2 118.4 100.3 237.6 55.5 59.8
185.6 162.4 111.6 35.1 58.9 113.4 113.9 196.3 171.3 229.2 205.1 197.8
58.4 74.3 109.2 92.6 109.4 145.1 37.5 48.2 78.1 148.4 168.1 199.6
93.5 130.5 123.5 167.2 208.1 207.0 205.8 242.0 245.2 131.3 174.7 172.0
236.5 217.2 151.1 116.2 95.0 32.9 190.6 159.3 101.1 228.0 194.4 30.8
174.5 242.9 243.5 119.6 64.9 40.8 183.1 141.9 110.3 236.8 189.8 161.4
213.9 85.3 25.7 22.3 45.7 121.6 215.7 180.2 161.0 27.6 104.2 184.4
120.8 120.7 154.7 27.1 34.2 74.5 212.0 167.1 200.4 72.0 78.1 117.5
200.8 157.2 122.8 217.9 196.1 171.0 187.2 141.0 108.7 110.8 85.8 59.7
189.7 148.5 127.1 133.0 163.6 185.8 100.4 51.6 79.3 224.6 198.2 177.7
57.3 72.8 94.2 225.1 4.7 23.4 226.3 169.3 162.9 208.6 93.1 84.7
177.6 121.5 117.7 251.0 211.8 208.4 217.6 178.4 163.1 71.3 58.1 126.4
210.7 164.2 141.7 116.6 47.2 34.6 155.9 114.0 73.4 67.0 138.6 151.6
150.9 102.5 80.0 231.4 205.9 178.7 185.9 134.7 109.5 90.7 58.0 38.2
196.5 167.6 135.9 98.2 26.8 26.3 166.4 105.6 59.8 220.4 198.5 170.0
227.1 157.9 127.9 139.7 74.3 49.5 237.1 181.2 153.3 189.5 116.4 87.3
230.8 184.8 176.7 136.1 76.7 68.3 181.3 138.0 128.1 89.7 25.8 27.1
188.8 142.0 110.7 84.7 28.0 23.3 236.7 196.6 162.2 134.5 89.4 58.6
230.6 172.7 156.9 92.4 24.8 17.0 186.8 85.0 64.5 118.7 138.8 160.7
217.8 185.8 181.0 93.6 114.4 141.2 185.1 145.2 131.2 127.9 154.3 177.6
185.8 214.6 206.4 53.6 67.2 129.9 161.5 101.2 96.0 99.4 156.6 192.0
59.2 51.1 17.7 171.9 155.6 116.5 213.8 204.6 176.3 129.5 103.0 72.6
96.5 120.3 149.8 238.0 205.6 203.8 185.7 158.6 148.2 56.5 81.2 114.3
180.6 153.3 127.3 78.4 15.5 15.1 210.6 188.4 164.3 136.6 104.2 79.1
240.0 173.1 189.4 107.6 58.1 44.2 204.0 153.5 142.2 161.8 104.8 97.6
46.1 81.8 115.7 69.3 108.8 144.2 202.9 19.0 18.2 202.2 170.0 170.3
97.6 24.3 48.8 231.0 194.7 195.3 153.7 87.6 93.6 198.2 157.1 157.3
183.9 153.4 126.1 77.4 15.8 17.1 120.7 100.8 65.8 234.2 207.3 180.6
161.3 116.7 102.8 106.2 58.4 47.2 62.3 90.3 132.4 206.1 166.8 147.1
74.6 105.1 121.3 6.9 130.9 32.7 167.6 172.7 159.6 32.0 63.1 76.8
94.2 39.2 15.6 147.3 212.2 185.7 227.0 206.5 164.8 148.2 114.3 78.7
157.3 181.0 206.3 105.7 139.2 177.0 67.0 100.9 143.4 175.1 121.9 102.8
17.9 104.4 85.1 198.6 158.7 114.9 195.0 239.7 214.0 106.3 103.4 129.2
210.1 193.8 199.6 114.7 87.7 121.5 173.0 142.4 152.7 33.7 28.4 62.5
173.3 50.2 95.3 109.6 33.1 54.8 204.3 73.4 125.4 52.5 65.6 104.3
247.3 217.4 207.5 218.2 152.9 154.9 142.9 100.8 90.4 237.3 200.9 185.6
88.1 40.2 36.2 151.0 104.9 84.0 217.8 193.5 159.8 144.3 37.3 36.9
194.5 161.7 142.5 167.5 130.1 110.2 226.6 193.7 179.9 126.6 86.6 70.6
189.5 148.0 109.0 80.3 35.3 11.7 221.2 196.0 167.0 144.5 94.8 51.5
181.8 191.3 201.4 34.0 142.4 153.9 187.0 144.0 115.2 129.7 87.6 63.5
96.6 58.9 31.5 214.4 178.6 152.7 165.6 121.7 86.2 64.1 72.6 101.8
175.3 119.6 101.1 111.9 156.1 129.1 111.4 45.6 42.0 226.3 191.7 175.7
201.7 172.4 156.1 131.0 97.2 88.3 232.6 206.8 186.9 172.8 138.6 128.0
99.9 120.0 144.8 240.6 228.0 158.5 209.0 186.2 144.5 53.2 75.6 102.5
193.2 75.4 70.3 119.9 33.2 39.4 244.4 12.2 10.6 224.6 177.4 156.9
169.8 125.4 62.2 104.8 137.6 159.4 215.9 193.2 135.4 74.0 57.8 68.4
70.3 89.4 113.1 210.4 9.2 17.2 124.6 148.7 173.9 225.4 160.6 135.6
241.3 205.8 57.2 223.7 189.0 145.3 128.6 69.3 40.4 208.4 120.9 65.0
91.1 59.6 45.2 203.4 158.0 118.8 155.3 109.1 79.5 233.0 201.0 157.8
207.4 172.6 135.6 171.4 136.0 94.1 236.6 209.8 175.4 112.9 77.1 51.4
203.0 177.1 145.7 224.7 16.4 31.2 111.1 153.7 185.6 124.6 93.9 71.4
135.2 118.4 57.8 226.7 199.8 61.5 194.1 161.7 35.9 228.4 213.8 141.6
142.5 162.1 188.4 211.8 219.8 184.3 186.0 145.0 109.7 114.0 85.6 61.9
150.2 19.7 19.5 207.0 149.3 142.5 208.1 29.9 54.1 156.4 45.0 42.3
117.7 75.0 52.4 206.7 184.1 147.5 154.9 131.4 90.7 68.9 28.9 11.6
134.6 81.7 54.3 225.0 190.4 162.2 181.5 138.3 114.3 60.3 46.4 68.2
112.7 128.8 155.2 198.8 181.1 160.7 144.8 162.1 186.7 80.5 94.3 119.8
157.1 114.8 97.7 196.6 158.4 127.8 115.9 69.0 62.1 227.7 196.8 166.3
147.8 120.4 96.4 238.9 224.2 188.5 90.0 56.9 40.4 196.4 171.0 140.4
172.3 190.9 220.7 120.9 148.1 188.9 77.2 78.5 98.3 206.4 159.6 97.5
238.3 147.7 159.5 224.7 45.6 65.1 148.3 96.3 89.6 226.5 202.5 210.7
215.4 206.7 171.6 105.4 40.1 44.5 41.5 176.7 156.2 168.6 99.8 82.4
137.7 67.7 70.1 205.8 180.9 132.7 80.3 7.2 9.2 101.9 37.1 46.3
24.9 27.6 104.0 244.6 191.1 205.8 60.4 84.4 188.3 210.7 120.2 134.2
215.5 148.3 157.1 94.1 40.1 48.8 243.5 199.6 202.6 173.1 87.7 99.0
88.9 116.4 145.2 219.4 183.1 157.8 49.9 72.3 97.6 139.2 163.6 187.9
220.4 193.8 169.8 74.7 91.0 23.6 140.7 146.8 64.9 121.0 167.0 219.3
253.7 214.8 227.4 172.0 133.8 117.7 223.3 183.4 191.0 115.7 80.4 67.6
6.7 32.9 139.5 234.1 87.9 49.0 178.4 157.4 125.7 90.8 87.8 103.0
158.3 132.5 115.4 199.0 179.4 165.5 96.2 78.2 65.8 248.4 107.6 108.1
187.7 221.7 202.8 87.4 125.0 99.2 125.5 187.0 163.7 210.1 188.6 110.8
146.9 111.5 76.7 195.2 203.7 221.4 97.0 71.1 46.9 185.9 158.6 142.2
219.2 181.9 169.7 119.7 73.8 60.3 216.1 53.9 67.2 177.1 133.2 113.3
186.5 55.5 55.0 204.1 163.7 116.1 122.9 47.9 47.9 235.3 91.4 63.1
15.9 37.8 55.8 227.6 197.9 171.2 168.7 142.3 123.3 42.8 59.9 77.7
124.6 148.4 170.6 86.4 114.6 143.6 138.4 59.9 49.9 212.5 189.3 161.4
126.3 159.1 183.4 170.4 128.0 104.7 161.7 182.6 214.0 222.8 188.8 173.3
228.9 173.5 161.8 183.5 37.9 39.5 210.9 86.0 85.2 97.6 15.4 17.6
163.1 183.5 209.1 195.0 147.2 144.4 235.8 189.0 187.9 120.3 83.7 79.6
68.1 88.9 121.9 71.2 148.9 205.1 185.2 76.7 68.4 210.5 151.6 141.9
248.1 240.0 199.6 174.6 154.2 28.9 224.8 207.0 69.9 211.0 204.9 153.5
238.0 49.2 64.8 154.1 29.4 41.8 215.2 166.4 150.7 32.5 95.1 169.8
167.2 186.0 209.5 5.7 59.9 148.5 99.9 127.7 168.8 12.4 40.4 106.3
202.0 116.1 150.7 214.6 193.7 194.9 56.7 38.5 85.2 183.4 54.2 83.8
218.7 181.3 135.1 133.7 166.7 216.5 61.1 92.0 131.9 157.7 69.5 62.8
23.5 44.7 80.3 36.1 63.9 104.9 133.5 142.5 148.4 77.5 56.1 29.3
221.8 193.1 173.5 29.9 66.7 107.4 177.4 146.1 114.4 83.6 107.3 67.1
215.1 186.6 160.7 55.8 64.4 91.2 192.9 149.6 120.8 149.5 104.8 82.1
219.9 169.0 160.1 177.4 51.3 53.7 60.4 100.5 81.1 121.8 24.4 21.7
95.5 112.8 84.0 226.7 168.3 163.0 186.3 98.2 75.7 127.4 11.9 13.5
217.8 202.7 178.1 155.3 90.1 80.5 74.1 37.7 36.4 171.9 134.5 119.2
199.7 149.5 114.2 100.1 61.8 33.3 238.3 214.0 181.5 161.6 182.4 208.9
103.4 163.9 202.9 112.5 52.2 38.8 169.2 187.9 211.9 183.0 119.1 89.0
218.0 131.2 151.1 19.0 112.7 156.7 221.6 128.0 17.8 149.7 37.2 47.4
181.1 154.1 122.3 98.9 45.6 42.4 145.1 98.7 85.1 216.7 205.8 170.7
163.6 119.2 84.3 219.5 168.0 136.7 99.8 63.5 39.6 233.2 63.7 104.3
